#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: SN:210018B48893
#Date Time: 2025-02-21 12:52:54.217.222.820
#Sample rate: 5e+07Hz
#Samples: 32768
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2.1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 3: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: DC
#Offset: 3.3 V

Time (s),Channel 1 (V),Channel 2 (V),Channel 3 (V)
-0.0004954549397590361,7.956181632254131,-0.006633166336575395,6.985965862508023
-0.0004954349397590361,7.964440156108298,-0.01661035514301562,7.015922058123229
-0.0004954149397590361,7.952878222712418,-0.01494749034197695,7.01592205812318
-0.0004953949397590361,7.956181632254103,-0.024924679148396,7.002608193405363
-0.0004953749397590361,7.957833337024946,-0.009958895938687264,7.030900155930884
-0.0004953549397590361,7.956181632254109,-0.003307436734390043,7.029235922841126
-0.0004953349397590362,7.961136746566644,-0.009958895938699364,7.017586291212969
-0.0004953149397590362,7.959485041795796,-0.01162176073978038,7.034228622110366
-0.0004952949397590362,7.956181632254101,-0.003307436734377944,7.027571689751408
-0.0004952749397590362,7.964440156108339,-0.0182732199441018,7.040885554469325
-0.0004952549397590362,7.966091860879184,-0.009958895938714487,7.044214020648799
-0.0004952349397590361,7.957833337024979,-0.009958895938699364,7.044214020648757
-0.0004952149397590361,7.966091860879151,-0.009958895938717512,7.030900155930929
-0.0004951949397590361,7.956181632254125,-0.0149474903419225,7.04254978755908
-0.0004951749397590361,7.969395270420865,-0.004970301535467151,7.050870953007752
-0.0004951549397590361,7.959485041795809,-0.009958895938702389,7.044214020648823
-0.0004951349397590362,7.966091860879196,-0.01162176073978643,7.054199419187229
-0.0004951149397590362,7.971046975191729,-0.01494749034194065,7.045878253738545
-0.0004950949397590362,7.966091860879187,-0.001644571933297811,7.059192118456463
-0.0004950749397590362,7.962788451337492,-0.006633166336539098,7.07916291553334
-0.0004950549397590362,7.962788451337492,0.008332616873157539,7.065849050815445
-0.0004950349397590361,7.959485041795838,0.003344022469864832,7.069177516994931
-0.0004950149397590361,7.971046975191693,-0.0182732199440776,7.077498682443569
-0.0004949949397590361,7.961136746566674,-0.01162176073975619,7.069177516994937
-0.0004949749397590361,7.969395270420876,-0.004970301535464127,7.079162915533331
-0.0004949549397590361,7.966091860879163,-0.008296031137628305,7.074170216264108
-0.0004949349397590361,7.952878222712432,-0.01328462554087262,7.06751328390521
-0.0004949149397590362,7.967743565650034,-0.01993608474518194,7.094141013340997
-0.0004948949397590362,7.957833337024948,-0.01328462554086052,7.115776043507614
-0.0004948749397590362,7.939664584545625,-0.01993608474518194,7.094141013340997
-0.0004948549397590362,7.936361175003929,-0.008296031137619231,7.097469479520477
-0.0004948349397590362,7.947923108399841,-0.00164457193330991,7.097469479520477
-0.0004948149397590361,7.928102651149637,-0.0232618143472221,7.100797945699919
-0.0004947949397590361,7.913237308212123,0.009995481674211337,7.090812547161554
-0.0004947749397590361,7.929754355920545,-0.004970301535476226,7.100797945699932
-0.0004947549397590361,7.933057765462201,-0.01494749034194065,7.087484080982057
-0.0004947349397590361,7.914889012982885,-0.01494749034191645,7.097469479520492
-0.0004947149397590362,7.901675374816114,-0.00164457193330991,7.1057906449692
-0.0004946949397590362,7.89341685096189,-0.008296031137619231,7.119104509687094
-0.0004946749397590362,7.89341685096189,-0.006633166336539098,7.120768742776834
-0.0004946549397590362,7.883506622336805,-0.006633166336539098,7.110783344238395
-0.0004946349397590362,7.865337869857513,-0.001644571933306886,7.105790644969185
-0.0004946149397590361,7.814135021960993,-0.01162176073976224,7.124097208956282
-0.0004945949397590361,7.756325354981175,-0.006633166336599593,7.115776043507632
-0.0004945749397590361,7.657223068730306,-0.02326181434730075,7.120768742776846
-0.0004945549397590361,7.554817372937953,-0.01162176073980156,7.12409720895634
-0.0004945349397590361,7.46067020099962,-0.02326181434733099,7.139075306763932
-0.0004945149397590361,7.356612800436243,-0.01661035514303982,7.117440276597381
-0.0004944949397590362,7.265769038039787,-0.02658754394950424,7.132418374405011
-0.0004944749397590362,7.165015047018081,-0.02326181434734309,7.147396472212669
-0.0004944549397590362,7.056002532142138,-0.02159894954626296,7.139075306763971
-0.0004944349397590362,6.950293426807889,-0.02492467914842322,7.145732239122929
-0.0004944149397590362,6.826415568994541,-0.03157613835273343,7.15571763766135
-0.0004943949397590361,6.69097577778437,-0.04487905676134602,7.149060705302403
-0.0004943749397590361,6.570401329512282,-0.03323900315389826,7.147396472212718
-0.0004943549397590361,6.392017214261008,-0.05319338076677568,7.160710336930614
-0.0004943349397590361,6.183902413134182,-0.04487905676139442,7.175688434738227
-0.0004943149397590361,5.962573973840516,-0.0482047863635949,7.165703036199782
-0.0004942949397590362,5.69664950573407,-0.07314775837973478,7.152389171481881
-0.0004942749397590362,5.443938675794842,-0.06150770477219325,7.149060705302409
-0.0004942549397590362,5.171407388604981,-0.06317056957327338,7.164038803110067
-0.0004942349397590362,4.861712744071048,-0.06815916397651467,7.162374570020327
-0.0004942149397590362,4.579271228256615,-0.07481062318082399,7.182345367097168
-0.0004941949397590361,4.253885388397921,-0.1030793247992218,7.185673833276646
-0.0004941749397590361,3.925196138999139,-0.1080679192025236,7.175688434738232
-0.0004941549397590361,3.568427908495917,-0.1296851616164842,7.172359968558784
-0.0004941349397590361,3.175322173034948,-0.1280222968154373,7.177352667827996
-0.0004941149397590361,2.811947123448424,-0.1429880800251582,7.184009600186971
-0.0004940949397590361,2.425448207070155,-0.1562909984337829,7.198987697994589
-0.0004940749397590362,2.081893614734471,-0.159616728035938,7.192330765635642
-0.0004940549397590362,1.855610061128344,-0.1529652688316165,7.193994998725382
-0.0004940349397590362,1.665664012480866,-0.1878854296543055,7.193994998725382
-0.0004940149397590362,1.510403764021187,-0.1812339704499832,7.2073088634433
-0.0004939949397590362,1.393132725291218,-0.1629424576381324,7.19732346490488
-0.0004939749397590361,1.279165096102181,-0.1646053224386045,7.193994998725448
-0.0004939549397590361,1.186669628934822,-0.006633166335214265,7.212301562712489
-0.0004939349397590361,1.123904847642753,0.357534225100949,7.203980397263814
-0.0004939149397590361,1.076005409288147,0.838102152613216,7.200651931084368
-0.0004938949397590361,1.014892332766778,1.331972998534027,7.215630028892017
-0.0004938749397590362,0.9504758467037836,1.784272224427857,7.22561542743041
-0.0004938549397590362,0.9207451608285799,2.211628478304749,7.210637329622779
-0.0004938349397590362,0.871194017703151,2.594087382553247,7.203980397263821
-0.0004938149397590362,0.8662389033906077,2.901717370753126,7.227279660520177
-0.0004937949397590362,0.8315531032028707,3.142832766909349,7.217294261981756
-0.0004937749397590361,0.8232945793485097,3.224313142162753,7.215630028892059
-0.0004937549397590361,0.8067775316400391,3.230964601366893,7.232272359789409
-0.0004937349397590361,0.7919121887024643,3.187730116538875,7.235600825968815
-0.0004937149397590361,0.7919121887024613,3.1644500093239,7.218958495071475
-0.0004936949397590361,0.7902604839316135,3.201033034947618,7.217294261981771
-0.0004936749397590362,0.7886087791607748,3.209347358952996,7.23560082596886
-0.0004936549397590362,0.7919121887024643,3.204358764549764,7.227279660520177
-0.0004936349397590362,0.7853053696190742,3.199370170146523,7.223951194340698
-0.0004936149397590362,0.7820019600773787,3.204358764549764,7.232272359789397
-0.0004935949397590362,0.793563893473312,3.207684494151924,7.237265059058615
-0.0004935749397590362,0.7786985505357102,3.215998818157312,7.230608126699669
-0.0004935549397590361,0.772091731452311,3.225976006963785,7.232272359789414
-0.0004935349397590361,0.7770468457648474,3.219324547759494,7.237265059058591
-0.0004935149397590361,0.7803502553064918,3.220987412560556,7.230608126699654
-0.0004934949397590361,0.7588780932855119,3.21433595335625,7.22894389360991
-0.0004934749397590361,0.7588780932854969,3.215998818157324,7.225615427430465
-0.0004934549397590362,0.7506195694312972,3.21433595335624,7.240593525238108
-0.0004934349397590362,0.7638332075980543,3.211010223754085,7.247250457597054
-0.0004934149397590362,0.7572263885146642,3.217661682958407,7.237265059058615
-0.0004933949397590362,0.7621815028272065,3.220987412560568,7.238929292148355
-0.0004933749397590362,0.7621815028272065,3.204358764549794,7.242257758327828
-0.0004933549397590361,0.7687883219105315,3.214335953356277,7.248914690686715
-0.0004933349397590361,0.7506195694312672,3.222650277361576,7.227279660520273
-0.0004933149397590361,0.7489678646604374,3.202695899748725,7.253907389955952
-0.0004932949397590361,0.752271274202154,3.214335953356231,7.237265059058632
